Wind_Direction,Wind_Speed,Cloud_Base_Height,Temperature,Pressure,Humidity,NotWeekend,InOperatingHours,NotHoliday
320,11,100,20.5,1003.4,53.9,1,1,1
320,13,100,17.8,1003.6,58.9,1,1,1
310,10,100,17.0,1003.7,61.6,1,1,1
290,9,100,16.5,1004.0,65.7,1,0,1
290,8,100,16.3,1004.3,67.4,1,0,1
280,9,100,16.2,1004.5,74.2,1,0,1
260,8,100,14.8,1004.6,81.4,1,0,1
250,9,60,15.5,1004.9,80.8,1,0,1
250,11,100,15.5,1004.9,81.8,1,0,1
260,9,100,15.3,1004.8,82.7,1,0,1
280,8,100,14.0,1004.8,85.3,1,0,1
270,7,100,13.3,1005.0,89.5,1,0,1
250,4,150,13.4,1005.0,89.5,1,0,1
240,7,150,13.9,1005.1,87.5,1,1,1
250,10,60,16.3,1005.3,77.2,1,1,1
250,7,150,18.1,1005.8,70.0,1,1,1
240,9,60,20.1,1006.4,63.2,1,1,1
220,10,250,20.6,1006.7,58.0,1,1,1
210,13,150,21.2,1007.0,57.9,1,1,1
210,12,150,21.7,1007.0,61.6,1,1,1
210,13,150,21.2,1007.2,65.9,1,1,1
220,13,150,20.1,1007.4,66.6,1,1,1
230,10,60,20.8,1007.3,59.8,1,1,1
210,10,250,19.0,1007.5,64.6,1,1,1
210,10,150,18.4,1007.4,71.2,1,1,1
240,10,150,17.9,1007.6,71.7,1,1,1
250,7,150,16.9,1007.6,77.6,1,1,1
250,5,150,16.1,1008.0,79.1,1,0,1
330,7,250,16.0,1008.4,80.0,1,0,1
330,6,250,15.3,1008.4,79.6,1,0,1
340,3,250,15.1,1008.7,79.4,1,0,1
310,3,250,14.2,1008.9,83.1,1,0,1
90,2,250,13.6,1008.5,87.4,1,0,1
50,2,250,13.1,1008.2,88.3,1,0,1
310,2,100,12.1,1008.4,89.1,1,0,1
280,3,250,12.5,1008.5,95.2,1,0,1
70,3,250,12.0,1008.2,93.8,1,0,1
350,1,250,11.4,1008.3,95.0,1,1,1
0,0,250,12.8,1008.7,96.4,1,1,1
230,3,100,15.2,1008.8,83.7,1,1,1
250,4,250,17.0,1009.0,71.9,1,1,1
320,8,60,18.9,1009.1,60.1,1,1,1
310,8,150,19.6,1009.4,47.7,1,1,1
280,5,100,19.2,1009.5,49.6,1,1,1
280,10,150,20.4,1009.8,43.5,1,1,1
240,14,100,17.3,1010.1,63.7,1,1,1
230,14,150,19.9,1010.2,49.8,1,1,1
250,15,150,15.9,1010.7,65.9,1,1,1
230,12,100,18.7,1010.7,56.4,1,1,1
240,12,150,17.8,1010.9,63.3,1,1,1
250,12,200,16.2,1011.3,66.2,1,1,1
270,10,250,14.3,1012.0,74.6,1,0,1
260,7,250,13.1,1012.4,79.1,1,0,1
250,10,250,14.2,1012.7,78.8,1,0,1
250,11,150,14.2,1013.1,78.8,1,0,1
250,10,200,13.8,1013.1,83.0,1,0,1
250,11,250,14.1,1013.1,83.1,1,0,1
250,12,150,14.5,1012.9,80.0,1,0,1
250,9,250,14.1,1012.6,84.2,1,0,1
250,8,150,14.6,1012.5,84.5,1,0,1
230,9,200,14.8,1012.3,83.5,1,0,1
210,9,150,15.1,1011.9,86.8,1,1,1
240,12,30,14.3,1011.8,93.2,1,1,1
240,15,20,15.2,1011.9,93.3,1,1,1
250,18,30,16.9,1011.9,86.6,1,1,1
250,12,20,16.4,1012.2,95.7,1,1,1
270,15,100,15.1,1012.7,91.1,1,1,1
240,13,30,18.9,1012.9,81.6,1,1,1
250,18,60,16.3,1013.4,85.3,1,1,1
290,8,30,16.0,1013.7,88.2,1,1,1
240,9,150,19.0,1013.8,85.4,1,1,1
280,9,60,19.4,1014.2,73.8,1,1,1
260,11,60,18.9,1014.6,69.7,1,1,1
290,10,100,17.7,1014.9,64.9,1,1,1
310,9,100,16.9,1015.4,68.8,1,1,1
300,6,100,15.8,1016.0,74.7,1,0,1
290,4,100,15.1,1016.7,77.2,1,0,1
300,4,250,13.7,1017.1,84.0,1,0,1
300,3,150,12.7,1017.2,86.9,1,0,1
80,4,150,12.5,1017.3,93.9,0,0,1
70,4,150,12.7,1017.1,90.5,0,0,1
80,4,60,12.4,1017.0,90.3,0,0,1
80,4,30,12.8,1016.8,89.2,0,0,1
80,5,100,13.1,1016.6,87.1,0,0,1
110,5,30,13.7,1016.4,88.5,0,0,1
120,6,30,14.2,1016.4,92.0,0,1,1
140,4,10,14.8,1016.4,96.6,0,1,1
160,9,30,15.6,1016.3,96.7,0,1,1
150,10,20,16.1,1015.9,95.7,0,1,1
170,11,20,16.6,1015.5,93.7,0,1,1
180,13,10,16.6,1015.3,95.7,0,1,1
200,14,5,16.3,1015.0,96.8,0,1,1
180,12,10,16.4,1014.6,97.9,0,1,1
190,17,5,16.8,1014.1,96.9,0,1,1
190,17,100,17.2,1013.5,91.7,0,1,1
190,16,30,17.2,1012.9,91.7,0,1,1
200,16,30,16.5,1012.8,90.5,0,1,1
180,15,30,16.8,1012.1,94.7,0,1,1
180,15,30,16.9,1011.3,94.8,0,1,1
180,18,20,16.8,1010.7,96.9,0,0,1
190,18,20,17.0,1010.1,95.9,0,0,1
190,20,20,16.7,1009.3,96.8,0,0,1
180,23,10,16.4,1008.4,97.9,0,0,1
180,21,10,16.3,1008.0,97.8,0,0,1
180,19,20,16.4,1007.1,97.9,0,0,1
180,17,10,16.5,1006.2,97.9,0,0,1
180,20,5,16.5,1005.3,98.9,0,0,1
180,19,10,16.8,1004.5,99.0,0,0,1
180,18,10,16.9,1003.8,99.0,0,0,1
180,16,10,16.7,1003.6,98.9,0,1,1
160,14,10,16.5,1002.9,98.9,0,1,1
180,21,5,16.9,1002.6,99.0,0,1,1
180,17,10,17.5,1002.5,99.0,0,1,1
180,15,20,17.4,1002.5,97.9,0,1,1
200,10,10,17.5,1002.7,98.0,0,1,1
200,10,100,18.4,1002.3,94.0,0,1,1
190,13,10,17.7,1002.1,94.9,0,1,1
200,13,250,20.3,1002.1,85.1,0,1,1
200,11,150,19.1,1001.6,87.4,0,1,1
200,8,30,18.5,1001.4,84.4,0,1,1
200,8,100,18.2,1001.2,86.1,0,1,1
200,9,150,17.2,1000.9,90.8,0,1,1
220,6,20,16.0,1001.0,94.6,0,1,1
220,7,60,15.7,1001.0,95.7,0,0,1
220,6,10,15.6,1001.2,96.7,0,0,1
230,4,20,15.5,1001.2,96.8,0,0,1
240,5,10,15.6,1001.2,97.8,0,0,1
260,4,10,15.3,1001.2,97.8,1,0,1
270,7,20,15.1,1001.1,96.7,1,0,1
280,5,150,15.0,1001.1,97.8,1,0,1
280,4,100,15.1,1001.2,96.7,1,0,1
280,5,10,15.2,1001.5,96.7,1,0,1
270,5,20,15.0,1001.7,97.8,1,0,1
240,3,100,15.2,1002.2,97.8,1,1,1
260,6,30,16.0,1003.0,96.8,1,1,1
270,5,30,17.3,1003.2,91.8,1,1,1
260,7,30,18.3,1003.7,82.4,1,1,1
230,8,30,17.5,1004.3,84.9,1,1,1
230,7,60,19.9,1004.5,78.6,1,1,1
240,8,60,19.0,1004.7,81.8,1,1,1
300,7,30,20.8,1005.0,76.6,1,1,1
290,9,60,21.2,1005.1,70.1,1,1,1
300,11,100,22.3,1005.3,64.6,1,1,1
320,12,60,22.0,1005.7,64.3,1,1,1
330,13,100,21.7,1005.9,59.2,1,1,1
330,11,60,20.7,1006.7,62.2,1,1,1
310,7,60,19.4,1007.5,71.1,1,1,1
330,7,100,18.0,1008.2,75.4,1,0,1
300,7,100,17.5,1008.9,81.9,1,0,1
300,6,100,17.2,1009.2,83.7,1,0,1
270,7,100,16.4,1009.7,89.4,1,0,1
270,8,100,16.4,1010.0,90.5,1,0,1
260,7,100,16.0,1010.2,93.5,1,0,1
280,8,100,15.4,1010.3,94.5,1,0,1
260,5,100,14.9,1010.6,94.4,1,0,1
260,7,100,15.8,1010.6,95.7,1,0,1
270,5,100,15.6,1011.0,95.6,1,0,1
220,5,60,15.9,1011.5,95.6,1,1,1
240,6,0,16.4,1011.9,97.9,1,1,1
260,4,5,17.1,1012.2,97.9,1,1,1
260,10,20,17.6,1012.8,92.8,1,1,1
270,8,30,18.3,1013.2,85.2,1,1,1
270,8,30,19.4,1013.2,82.8,1,1,1
240,6,10,19.1,1013.5,91.2,1,1,1
290,12,60,20.0,1013.7,79.5,1,1,1
280,12,60,21.5,1013.8,71.0,1,1,1
270,12,60,21.2,1014.0,70.0,1,1,1
240,10,60,19.8,1014.2,74.0,1,1,1
290,12,60,18.9,1014.1,73.4,1,1,1
270,9,60,18.6,1014.1,75.8,1,1,1
270,12,60,18.3,1014.2,76.6,1,1,1
270,12,60,17.6,1014.6,78.0,1,0,1
270,10,60,17.3,1014.9,80.8,1,0,1
240,7,60,16.7,1014.8,84.4,1,0,1
240,4,60,16.4,1014.6,91.5,1,0,1
230,8,30,16.6,1014.5,93.7,1,0,1
250,5,20,16.6,1014.3,92.6,1,0,1
250,7,30,16.3,1014.3,94.7,1,0,1
260,7,30,16.0,1014.1,95.7,1,0,1
250,7,30,16.1,1013.8,94.6,1,0,1
250,8,60,16.1,1013.9,94.6,1,0,1
240,6,60,16.2,1014.0,94.6,1,1,1
240,7,60,16.3,1014.0,94.7,1,1,1
230,11,60,16.7,1014.1,94.7,1,1,1
220,5,10,17.4,1014.1,94.8,1,1,1
220,10,20,18.5,1014.1,90.0,1,1,1
210,11,100,19.5,1013.9,85.7,1,1,1
230,14,20,19.5,1013.8,83.8,1,1,1
220,13,30,19.9,1013.7,81.3,1,1,1
220,11,100,19.6,1013.3,82.9,1,1,1
210,11,100,19.1,1012.9,84.5,1,1,1
210,11,100,18.6,1012.6,86.2,1,1,1
210,13,20,17.9,1012.1,88.9,1,1,1
220,11,20,17.4,1011.7,91.8,1,1,1
210,11,20,16.9,1011.4,95.8,1,1,1
220,13,20,16.8,1011.4,96.9,1,0,1
220,13,30,16.8,1011.2,94.7,1,0,1
210,13,30,16.9,1010.5,93.7,1,0,1
210,13,30,16.9,1010.2,93.7,1,0,1
210,15,30,17.0,1009.7,93.8,1,0,1
220,16,20,16.7,1009.2,95.8,1,0,1
220,18,10,16.6,1008.4,97.9,1,0,1
220,20,5,16.6,1007.8,97.9,1,0,1
240,15,0,16.5,1007.6,98.9,1,0,1
240,9,5,16.2,1007.6,98.9,1,0,1
250,9,20,16.0,1007.6,97.9,1,1,1
300,7,20,14.7,1008.1,95.5,1,1,1
280,5,100,14.3,1008.4,97.7,1,1,1
230,4,100,15.1,1008.7,97.8,1,1,1
230,8,20,16.3,1009.0,95.7,1,1,1
220,11,20,17.8,1009.0,85.9,1,1,1
270,9,150,18.8,1009.0,73.3,1,1,1
300,10,100,19.6,1009.0,55.1,1,1,1
300,12,100,18.2,1009.8,66.4,1,1,1
300,11,100,18.4,1009.9,61.3,1,1,1
280,13,100,16.8,1010.5,70.7,1,1,1
310,11,60,19.2,1010.6,60.5,1,1,1
300,12,250,17.7,1010.8,61.4,1,1,1
310,10,250,16.6,1011.2,68.6,1,1,1
300,7,250,15.2,1011.9,77.4,1,0,1
300,6,250,14.3,1012.5,82.1,1,0,1
270,4,250,13.0,1013.0,89.4,1,0,1
280,3,250,12.6,1013.4,91.6,1,0,1
280,3,250,12.4,1013.6,91.5,1,0,1
10,2,250,11.8,1013.6,93.7,1,0,1
360,1,250,11.2,1013.6,94.9,1,0,1
90,2,150,11.0,1013.8,96.2,1,0,1
40,1,150,11.4,1014.0,97.6,1,0,1
340,1,150,11.8,1014.3,97.5,1,0,1
310,4,150,12.3,1014.6,97.6,1,1,1
300,4,150,13.7,1015.3,94.2,1,1,1
280,6,250,15.5,1015.6,81.7,1,1,1
280,7,150,17.3,1016.4,71.1,1,1,1
280,9,100,17.3,1016.6,68.3,1,1,1
230,10,60,18.6,1016.7,67.6,1,1,1
220,9,100,19.1,1016.6,69.0,1,1,1
230,11,100,19.3,1016.7,63.9,1,1,1
280,10,100,18.2,1016.8,70.9,1,1,1
220,11,100,18.8,1016.4,74.1,1,1,1
240,10,100,20.5,1016.0,65.2,1,1,1
240,12,100,18.7,1016.1,69.5,1,1,1
260,9,100,17.9,1016.1,74.4,1,1,1
270,9,100,17.0,1016.5,74.7,1,1,1
260,7,150,15.6,1016.6,80.7,1,0,1
250,10,100,16.2,1017.0,81.1,1,0,1
240,7,30,16.1,1017.3,84.1,1,0,1
250,9,60,15.9,1017.1,89.3,1,0,1
240,12,100,16.0,1016.7,90.3,0,0,1
240,12,60,15.9,1016.5,92.5,0,0,1
250,12,20,15.8,1016.1,94.5,0,0,1
230,10,30,15.9,1016.0,92.5,0,0,1
240,10,60,15.9,1016.1,93.5,0,0,1
230,10,60,15.8,1016.0,92.4,0,0,1
230,9,60,15.9,1016.2,90.3,0,1,1
240,7,60,16.1,1016.4,89.3,0,1,1
230,10,100,16.7,1016.7,87.4,0,1,1
240,9,100,18.0,1017.0,82.1,0,1,1
240,9,100,19.1,1017.0,78.0,0,1,1
230,10,100,18.9,1017.2,78.8,0,1,1
240,10,60,18.2,1017.4,81.3,0,1,1
220,11,60,19.5,1017.1,79.2,0,1,1
220,10,150,20.5,1016.8,75.4,0,1,1
210,12,60,19.1,1016.4,81.7,0,1,1
220,11,60,19.4,1016.3,81.0,0,1,1
220,11,30,17.8,1016.3,84.9,0,1,1
200,10,30,17.2,1016.2,87.7,0,1,1
210,8,30,17.0,1016.3,90.6,0,1,1
200,10,60,16.7,1016.3,92.6,0,0,1
220,9,30,16.3,1016.7,94.7,0,0,1
210,9,30,16.1,1016.3,95.7,0,0,1
220,11,30,16.5,1016.0,94.7,0,0,1
230,15,30,16.7,1015.8,90.6,0,0,1
220,12,20,16.6,1015.7,93.7,0,0,1
220,13,30,16.5,1015.4,92.6,0,0,1
220,13,20,16.5,1015.1,93.6,0,0,1
230,17,20,16.7,1014.3,94.7,0,0,1
230,12,0,16.5,1014.2,97.9,0,0,1
240,11,0,16.6,1014.2,98.9,0,1,1
240,10,5,16.8,1014.3,99.0,0,1,1
240,11,10,17.1,1014.4,97.9,0,1,1
240,12,5,17.4,1014.6,97.9,0,1,1
240,13,0,17.8,1014.9,97.9,0,1,1
240,11,0,18.5,1014.7,97.0,0,1,1
250,16,10,19.7,1014.6,86.7,0,1,1
230,10,0,20.7,1014.9,81.7,0,1,1
230,12,30,19.3,1014.9,87.5,0,1,1
240,7,20,18.9,1015.0,91.2,0,1,1
290,11,20,20.0,1015.1,88.6,0,1,1
280,12,30,20.6,1014.9,83.4,0,1,1
290,11,30,20.5,1015.1,79.8,0,1,1
310,9,30,19.3,1015.3,81.9,0,1,1
240,5,30,17.6,1015.6,90.9,0,0,1
260,6,30,17.4,1016.1,92.8,0,0,1
270,8,30,17.5,1016.3,94.9,0,0,1
300,6,20,17.7,1016.2,93.9,0,0,1
300,5,20,17.7,1016.0,92.8,1,0,1
270,5,20,17.4,1016.1,94.8,1,0,1
240,3,10,17.3,1015.9,94.8,1,0,1
220,4,10,17.2,1015.7,95.8,1,0,1
210,5,0,16.9,1015.4,96.9,1,0,1
210,5,0,17.0,1015.4,99.0,1,0,1
210,5,5,17.1,1015.6,98.9,1,1,1
250,3,5,17.1,1016.1,98.9,1,1,1
220,5,0,17.9,1016.1,99.0,1,1,1
200,5,0,19.0,1016.3,97.0,1,1,1
220,7,20,19.5,1016.3,90.3,1,1,1
210,8,0,19.0,1016.3,90.2,1,1,1
200,7,0,18.8,1016.2,90.1,1,1,1
210,7,0,18.8,1016.0,94.1,1,1,1
220,8,0,19.9,1016.0,90.4,1,1,1
230,10,0,19.0,1015.8,90.2,1,1,1
230,8,20,19.2,1015.5,90.3,1,1,1
230,9,20,19.8,1015.2,88.6,1,1,1
240,7,30,18.4,1015.0,93.0,1,1,1
230,7,10,17.7,1014.9,95.9,1,1,1
240,5,20,17.6,1015.2,96.9,1,0,1
230,4,20,17.3,1015.3,98.0,1,0,1
260,8,20,16.8,1015.3,94.7,1,0,1
260,6,30,15.8,1015.5,93.5,1,0,1
260,7,20,16.0,1015.5,95.7,1,0,1
240,6,30,16.0,1015.3,96.8,1,0,1
250,6,10,15.9,1014.9,96.8,1,0,1
240,5,10,16.0,1014.8,97.9,1,0,1
270,8,10,15.5,1014.7,97.8,1,0,1
280,4,20,15.6,1014.6,96.7,1,0,1
280,4,20,15.7,1014.8,96.7,1,1,1
270,4,10,15.9,1015.0,95.6,1,1,1
330,6,10,16.4,1015.0,93.6,1,1,1
310,5,20,17.1,1015.2,86.6,1,1,1
290,5,30,17.9,1015.2,85.0,1,1,1
280,6,30,18.9,1015.0,79.8,1,1,1
210,7,30,18.8,1014.9,83.5,1,1,1
200,9,30,18.9,1014.8,83.5,1,1,1
190,10,30,18.3,1014.5,87.1,1,1,1
200,10,30,18.2,1014.3,89.0,1,1,1
210,8,30,18.2,1014.1,89.0,1,1,1
270,6,20,18.3,1013.7,86.1,1,1,1
220,3,20,18.4,1013.4,86.2,1,1,1
280,6,30,17.8,1013.2,88.9,1,1,1
320,3,30,17.9,1013.5,86.0,1,0,1
340,6,30,17.6,1013.6,83.9,1,0,1
350,5,30,17.1,1013.9,86.6,1,0,1
340,7,20,16.5,1013.9,89.5,1,0,1
330,8,20,16.1,1013.7,90.4,1,0,1
350,4,20,16.2,1013.4,90.4,1,0,1
340,5,20,16.2,1013.2,91.5,1,0,1
360,4,20,16.1,1012.8,91.5,1,0,1
340,4,20,16.1,1012.6,91.5,1,0,1
350,2,20,16.1,1012.5,91.5,1,0,1
260,4,20,16.0,1012.7,93.5,1,1,1
240,3,5,16.1,1012.8,95.7,1,1,1
230,3,10,16.8,1013.0,94.7,1,1,1
240,3,5,17.4,1013.1,94.8,1,1,1
200,5,20,19.1,1013.1,84.5,1,1,1
200,9,30,19.2,1013.1,81.8,1,1,1
200,9,30,19.4,1013.0,79.2,1,1,1
200,7,20,19.0,1012.9,84.5,1,1,1
210,8,20,19.0,1012.7,85.4,1,1,1
220,6,10,18.9,1012.4,88.3,1,1,1
210,7,10,18.5,1012.2,91.1,1,1,1
200,6,10,19.0,1011.8,90.3,1,1,1
220,4,10,18.3,1011.6,91.0,1,1,1
250,7,30,18.0,1011.5,89.9,1,1,1
260,5,30,17.6,1011.9,94.9,1,0,1
240,7,20,17.4,1011.8,95.8,1,0,1
220,6,10,17.3,1011.6,96.9,1,0,1
210,7,5,17.2,1011.3,97.9,1,0,1
220,10,5,17.3,1011.0,98.0,1,0,1
220,10,5,17.3,1010.3,98.0,1,0,1
240,9,5,17.3,1010.0,98.0,1,0,1
240,8,0,17.2,1009.4,97.9,1,0,1
260,6,5,16.8,1009.0,97.9,1,0,1
270,7,20,16.4,1009.0,96.8,1,0,1
250,6,10,16.4,1008.9,96.8,1,1,1
330,9,20,15.3,1009.2,95.6,1,1,1
340,7,30,15.8,1009.6,90.3,1,1,1
290,6,30,17.7,1009.7,83.9,1,1,1
300,10,30,18.5,1009.5,67.7,1,1,1
280,11,60,19.3,1009.7,63.2,1,1,1
300,11,60,19.4,1010.0,62.4,1,1,1
300,11,60,18.0,1010.2,65.3,1,1,1
300,11,60,16.6,1010.5,71.5,1,1,1
270,12,60,17.8,1009.7,70.7,1,1,1
270,14,60,17.3,1009.7,73.1,1,1,1
270,14,60,17.0,1009.5,77.7,1,1,1
280,10,30,16.2,1009.5,82.2,1,1,1
300,11,60,15.7,1010.0,75.7,1,1,1
300,9,250,14.9,1010.6,73.0,1,0,1
290,9,250,14.4,1011.2,70.4,1,0,1
270,8,250,13.6,1011.3,73.9,1,0,1
270,10,100,13.3,1011.5,77.0,1,0,1
290,8,250,13.4,1011.5,73.8,1,0,1
290,7,250,13.2,1011.6,73.6,1,0,1
290,7,250,12.9,1011.5,75.6,1,0,1
280,7,150,12.7,1011.9,78.8,1,0,1
280,8,150,13.0,1011.8,77.9,1,0,1
280,6,150,12.3,1011.8,79.7,1,0,1
270,7,150,12.8,1012.1,80.1,1,1,1
300,9,100,12.8,1012.3,82.3,1,1,1
270,5,150,14.4,1012.3,78.9,1,1,1
260,9,150,15.2,1012.5,72.2,1,1,1
270,13,150,16.3,1012.1,65.3,1,1,1
280,13,150,17.6,1012.1,60.3,1,1,1
240,14,100,17.5,1011.5,63.0,1,1,1
280,14,100,16.4,1011.5,62.6,1,1,1
280,14,100,14.5,1011.3,84.4,1,1,1
270,15,60,13.6,1010.9,86.1,1,1,1
250,15,150,13.7,1010.3,88.5,1,1,1
260,11,30,13.7,1010.1,91.9,1,1,1
270,12,30,12.4,1009.6,94.0,1,1,1
290,7,20,12.4,1009.6,95.2,1,1,1
290,11,100,12.3,1009.7,85.6,1,0,1
280,9,150,11.6,1009.9,91.3,1,0,1
300,7,150,11.5,1010.0,91.3,1,0,1
330,3,150,10.8,1010.2,91.0,1,0,1
260,3,100,10.1,1010.2,94.7,0,0,1
40,1,100,9.8,1010.4,96.0,0,0,1
20,3,150,9.7,1010.3,97.3,0,0,1
270,2,250,8.8,1010.2,95.9,0,0,1
320,3,200,8.7,1010.3,97.2,0,0,1
300,4,150,9.4,1010.4,98.6,0,0,1
80,4,100,9.4,1010.9,98.6,0,1,1
60,2,250,10.0,1011.4,98.7,0,1,1
310,1,150,11.5,1011.9,97.5,0,1,1
300,3,250,13.6,1011.9,86.1,0,1,1
340,5,60,16.2,1012.2,69.2,0,1,1
320,6,100,15.9,1012.1,62.0,0,1,1
320,6,100,16.6,1011.9,51.6,0,1,1
260,5,100,16.9,1011.8,54.0,0,1,1
230,9,150,18.6,1011.7,55.4,0,1,1
210,13,150,16.3,1011.7,61.5,0,1,1
240,9,100,18.8,1011.4,54.9,0,1,1
290,8,100,16.0,1011.5,53.5,0,1,1
320,6,100,16.0,1011.4,54.5,0,1,1
300,6,100,15.1,1011.5,58.1,0,1,1
350,4,250,12.8,1011.6,69.9,0,0,1
70,3,250,11.8,1011.5,78.1,0,0,1
100,4,250,10.7,1011.1,83.4,0,0,1
60,3,250,10.4,1011.0,87.1,0,0,1
90,5,250,10.5,1010.7,88.4,0,0,1
80,4,250,10.8,1010.1,83.5,0,0,1
80,5,250,11.0,1009.5,82.4,0,0,1
130,7,200,11.6,1008.1,81.6,0,0,1
170,9,100,13.7,1007.3,74.1,0,0,1
170,14,30,13.9,1006.2,79.7,0,0,1
170,13,10,13.1,1005.5,95.3,0,1,1
160,12,10,13.7,1004.3,97.7,0,1,1
180,21,10,14.6,1003.0,97.8,0,1,1
190,22,5,16.0,1001.8,98.9,0,1,1
190,24,0,16.5,1001.1,98.9,0,1,1
210,22,0,16.9,1000.4,99.0,0,1,1
220,19,0,16.5,1000.1,98.9,0,1,1
230,22,0,16.5,1000.0,98.9,0,1,1
230,22,5,16.8,999.5,99.0,0,1,1
240,18,5,17.0,999.5,99.0,0,1,1
240,11,0,17.0,999.6,99.0,0,1,1
250,12,20,16.9,1000.1,99.0,0,1,1
260,11,20,16.6,1000.4,97.9,0,1,1
280,12,30,16.3,1001.0,93.6,0,1,1
270,9,60,15.8,1001.6,92.5,0,0,1
270,14,30,15.8,1002.2,93.5,0,0,1
270,14,60,15.4,1002.9,90.2,0,0,1
280,14,100,15.0,1003.5,78.4,0,0,1
270,15,60,14.7,1003.5,80.3,1,0,0
270,15,100,14.3,1004.1,75.7,1,0,0
280,11,60,14.0,1004.2,78.7,1,0,0
270,11,60,13.9,1004.5,79.7,1,0,0
280,10,60,14.1,1005.0,83.2,1,0,0
260,8,60,13.4,1005.5,89.5,1,0,0
270,8,30,13.1,1006.5,94.1,1,1,0
260,9,60,13.8,1006.9,90.8,1,1,0
270,9,30,14.7,1007.5,87.8,1,1,0
280,8,30,14.8,1008.3,84.6,1,1,0
290,7,30,16.4,1008.7,81.2,1,1,0
310,11,60,16.4,1009.1,73.3,1,1,0
290,9,60,17.8,1009.8,73.5,1,1,0
290,10,100,17.8,1010.4,65.1,1,1,0
300,9,100,18.2,1010.5,68.2,1,1,0
300,9,100,18.0,1010.8,65.3,1,1,0
290,9,100,18.3,1010.7,62.0,1,1,0
310,8,100,16.9,1011.1,66.0,1,1,0
300,7,60,16.6,1011.4,68.6,1,1,0
300,6,60,15.8,1011.9,70.7,1,1,0
270,7,60,15.2,1012.6,73.3,1,0,0
270,5,60,14.8,1013.1,77.1,1,0,0
270,3,60,14.7,1013.2,76.0,1,0,0
260,4,60,14.6,1013.2,75.9,1,0,0
260,3,60,14.4,1013.2,75.7,1,0,1
340,3,60,14.4,1013.0,74.6,1,0,1
120,1,60,14.3,1012.6,75.6,1,0,1
120,1,60,14.1,1012.6,77.6,1,0,1
100,2,60,13.9,1012.4,78.5,1,0,1
120,3,60,13.8,1012.1,77.4,1,0,1
160,1,60,13.8,1012.4,79.7,1,1,1
170,3,60,14.2,1012.4,77.7,1,1,1
210,4,60,14.6,1012.4,78.0,1,1,1
220,7,60,14.8,1012.5,75.0,1,1,1
190,4,60,15.7,1012.3,72.6,1,1,1
270,5,60,16.4,1012.2,73.2,1,1,1
220,4,60,17.5,1011.9,69.5,1,1,1
190,5,60,16.6,1011.5,67.6,1,1,1
200,3,60,17.4,1010.5,60.1,1,1,1
200,5,60,17.4,1010.0,63.8,1,1,1
200,7,60,16.4,1009.6,68.4,1,1,1
200,5,100,15.9,1009.4,72.9,1,1,1
220,6,100,15.2,1009.5,76.3,1,1,1
230,6,100,14.7,1009.8,80.2,1,1,1
250,4,250,14.4,1009.8,82.2,1,0,1
250,4,250,13.9,1009.8,87.5,1,0,1
250,3,100,13.9,1009.6,87.5,1,0,1
350,1,100,13.2,1008.9,88.3,1,0,1
100,3,100,13.3,1008.9,91.8,1,0,1
110,1,100,13.3,1009.0,90.6,1,0,1
230,2,100,13.4,1008.8,90.6,1,0,1
100,2,100,13.3,1009.0,91.8,1,0,1
330,4,60,13.9,1009.0,89.7,1,0,1
70,1,100,13.6,1008.9,88.4,1,0,1
300,2,100,13.5,1009.5,90.7,1,1,1
320,2,30,13.8,1010.0,93.1,1,1,1
250,3,100,15.4,1010.1,92.3,1,1,1
250,2,100,17.2,1010.4,82.7,1,1,1
230,8,60,16.8,1010.9,84.5,1,1,1
230,7,10,15.9,1011.4,91.4,1,1,1
200,9,30,17.5,1011.5,83.9,1,1,1
320,16,30,16.0,1012.5,79.9,1,1,1
340,14,30,16.7,1013.0,75.4,1,1,1
330,14,60,17.0,1013.4,65.2,1,1,1
330,13,100,15.9,1014.2,68.8,1,1,1
320,12,100,16.3,1014.7,62.4,1,1,1
330,12,250,14.9,1015.5,63.7,1,1,1
330,9,250,14.1,1016.1,68.0,1,1,1
320,7,250,13.3,1017.2,72.5,1,0,1
320,7,250,12.4,1017.6,76.3,1,0,1
350,5,250,11.2,1017.7,82.4,1,0,1
340,3,250,10.4,1017.8,84.5,1,0,1
350,4,250,10.5,1017.7,87.1,1,0,1
350,3,250,9.9,1018.0,88.0,1,0,1
300,3,250,9.2,1018.0,91.8,1,0,1
300,2,100,8.9,1017.9,94.4,1,0,1
310,2,100,8.6,1017.7,92.9,1,0,1
310,2,250,8.7,1017.8,97.2,1,0,1
310,2,250,9.4,1017.9,97.3,1,1,1
320,2,250,10.7,1018.1,94.8,1,1,1
260,1,150,11.8,1018.5,91.3,1,1,1
0,0,150,13.0,1018.4,85.9,1,1,1
240,1,250,14.2,1018.3,82.0,1,1,1
220,1,150,14.4,1018.2,77.8,1,1,1
210,3,150,15.0,1018.3,79.2,1,1,1
230,5,250,18.3,1018.1,66.4,1,1,1
200,7,250,16.5,1018.0,69.4,1,1,1
200,7,150,18.1,1018.0,61.7,1,1,1
200,9,250,17.9,1017.7,63.3,1,1,1
220,8,150,16.9,1017.7,68.7,1,1,1
230,5,150,15.6,1017.5,73.5,1,1,1
230,4,150,13.9,1017.5,78.5,1,1,1
260,3,250,12.7,1017.8,89.2,1,0,1
260,1,250,11.6,1018.0,93.8,1,0,1
